,id,city_code
303,1487352235,13202
304,1489271986,9203
305,1489272005,9203
306,1489291664,9204
307,1489291752,9203
308,1489560835,14113
309,1490059715,13228
310,1490059762,13228
311,1491010405,9204
312,1492033575,9202
313,1493880630,10202
314,1493880638,10202
315,1500926194,11202
316,1500926232,11202
317,1503600303,11202
318,1503600310,11202
319,1517858200,13202
320,1525456609,8201
321,1525456620,8201
322,1525456623,8201
323,1525456635,8201
324,1525456795,8201
325,1531335862,13224
326,1555530184,14117
327,1569749506,13113
328,1569750409,13113
329,1569750596,13113
330,1578848945,13209
331,1581764640,13116
332,1583780001,13227
333,1583780118,13205
334,1583780165,13205
335,1596377919,9202
336,1612649006,9202
337,1620541011,14101
338,1625336623,14134
339,1641216438,12237
340,1641216653,12237
341,1641216990,12410
342,1641217143,12410
343,1641217186,12230
344,1641243808,12202
345,1642012191,12215
346,1642012372,12202
347,1642012378,12215
348,1646028739,12235
349,1646028753,12235
350,1646028765,12215
351,1646028782,12215
352,1646028793,12215
353,1646028798,12215
354,1647001505,12237
355,1647002185,12230
356,1651470041,13206
357,1654397171,11239
358,1654397648,11239
359,1656585875,11239
360,1674592883,14135
361,1675820252,14135
362,1675820342,14135
363,1676749742,13113
364,1679191678,14152
365,1691972447,14152
366,1714616791,13208
367,1719469183,10202
368,1722409855,12236
369,1726122277,12236
370,1748265191,11238
371,1759563326,9204
372,1767515358,13111
373,1771554677,14213
374,1771554702,14213
375,1772054949,14213
376,1772054955,14153
377,1772833482,14153
378,1784735108,14131
379,1798899754,13108
380,1803240578,13206
381,1815793501,10202
382,1816299157,10202
383,1816392895,10202
384,1817870900,10202
385,1825247458,12231
386,1826041306,13205
387,1865485959,13206
388,1871844389,10202
389,1920553106,13111
390,1927560456,13119
391,1928228602,13212
392,1935303121,10202
393,1935303123,10202
394,1936842965,13117
395,1985189867,10421
396,2007785976,10202
397,2019351389,12410
398,2029198330,10429
399,2033075213,10208
400,2049266244,10211
401,2050604942,10211
402,2066744028,9201
403,2066744042,9201
404,2067778332,12231
405,2074852797,9201
406,2074852800,9201
407,2074852803,9201
408,2074852804,9201
409,2077649206,10208
410,2078670722,13111
411,2078847329,13111
412,2078847445,13111
413,2088486583,8216
414,2089958786,8225
415,2090178236,14131
416,2090178237,14131
417,2090889350,8226
418,2090907430,8226
419,2110017122,13111
420,2112173019,13111
421,2112174939,13111
422,2112176378,13111
423,2120114709,11206
424,2121015424,9343
425,2121015431,9343
426,2145027904,13111
427,2145027915,13111
428,2145027916,13111
429,2145027936,13111
430,2145027955,13111
431,2145028033,13111
432,2145028035,13111
433,2145028039,13111
434,2145028041,13111
435,2145028043,13111
436,2145028045,13111
437,2145028052,13111
438,2145028081,13111
439,2145130287,13111
440,2145130304,13111
441,2145130472,13111
442,2145130476,13111
443,2145130481,13111
444,2145130702,13111
445,2145130710,13111
446,2145130713,13111
447,2145130758,13111
448,2145130786,13111
449,2145130788,13111
450,2145130791,13111
451,2145295058,13109
452,2145295228,13109
453,2145295298,13109
454,2146060814,9203
455,2146061152,9203
456,2147126471,9203
457,2148890846,11233
458,2164598393,9203
459,2164598589,9203
460,2164598950,9203
461,2191634643,9203
462,2191634663,9203
463,2191634681,9203
464,2193347353,9203
465,2193347536,9203
466,2193347665,9203
467,2193347721,9203
468,2194382364,8207
469,2201804951,9208
470,2202950687,13111
471,2208187919,12204
472,2212009214,9202
473,2215236915,9202
474,2240083011,9202
475,2240083147,9202
476,2246132730,13111
477,2251320056,9202
478,2256023182,11212
479,2256023193,11212
480,2259032254,9202
481,2275475874,13122
482,2293850452,13201
483,2317862114,13209
484,2318926727,14117
485,2395193930,12231
486,2398353565,8201
487,2455525471,9202
488,2460075767,9204
489,2466136267,13113
490,2519223665,11102
491,2532230191,15225
492,3114650321,15225
493,3114678299,15225
494,3114678572,15225
495,3115562304,15225
496,3115562766,15225
497,3116483019,15225
498,3116497311,15225
499,3116570882,15225
500,3118372469,15225
501,3118372526,15225
502,3119364374,15225
503,3119392234,15225
504,3119559693,15225
505,3120386698,15225
506,3122133012,15225
507,3122141543,15225
508,3123621339,7445
509,3125215197,7447
510,3125215498,7447
511,3125310139,7447
512,3125390765,7202
513,3125390778,7202
514,3125390797,7202
515,3128462873,7362
516,3129179187,7362
517,3130646356,8225
518,3284193094,9201
519,3305280901,13218
520,3305325680,13205
521,3372665145,14135
522,3377708109,12103
523,3380553849,14135
524,3591815693,12211
525,3594018593,12203
526,3615332896,13113
527,3615332900,13113
528,3624647495,13214
529,3723409561,11326
530,3730369303,12211
531,3765240134,11101
532,3775311883,9203
533,3905103278,14117
534,4000243960,12236
535,4008775089,12237
536,4008775092,12237
537,4008775093,12237
538,4055843813,9203
539,4057752286,9204
540,4098108876,9201
541,4278122664,8208
542,4339788370,8212
543,4369070390,9208
544,4394296932,10208
545,4394297086,10208
546,4394313241,9203
547,4423371342,13209
548,4428576614,14152
549,4432368479,14152
550,4523458021,11238
551,4578727546,9203
552,4580603472,9203
553,4582265487,9205
554,4582265714,9205
555,4587068231,11238
556,4593766473,9205
557,4593766807,9205
558,4593766893,9205
559,4770865355,9407
560,4911700458,11211
561,4986244885,9202
562,5061893485,8201
563,5078550502,13308
564,5222576626,8208
565,5355046585,12236
566,5361259516,12236
567,5500234376,14117
568,5682822443,11212
569,5836354288,11212
570,5975458779,14113
571,7096064203,14113
572,8442165639,13205
573,8512790610,13205
574,8512790611,13205
575,8517852279,13205
576,9387248941,12215
577,9396063704,12410
578,9406301208,12212
579,9406338857,12322
580,9406338863,12212
581,10072763814,7367
582,10951188920,7444
583,11427902245,8225
584,11434987678,8225
585,11481540948,8364
586,11697768730,11202
587,12247722182,15225
588,172702864,12203
589,190161679,13202
590,190161742,13202
591,240510166,8219
592,240510375,8217
593,241865525,12211
594,241866092,12322
595,241867099,12228
596,241867365,13123
597,243819423,19204
598,243819524,19206
599,243887299,13119
600,243887558,13201
601,243887570,13201
602,244091830,13116
603,244091844,13116
604,244091847,13116
605,244091875,13117
606,244091895,13117
607,244092014,13118
608,244092026,13118
609,244092078,13118
610,244096947,12220
611,244096983,12207
612,245519338,12207
613,245519438,12204
614,246768477,11101
615,246768666,11101
616,248251246,12221
617,248512884,12237
618,248748444,12103
619,251510592,11214
620,257362960,11102
621,258965954,12207
622,260428217,11239
623,263066743,7204
624,263067037,7522
625,263067224,7211
626,263067258,7211
627,263067558,7204
628,263067677,7211
629,263067678,7211
630,263067680,7204
631,263067818,7204
632,263067847,7204
633,263067934,7521
634,263068008,7211
635,263068115,7204
636,263068292,7521
637,263068501,7204
638,263070328,7203
639,263070463,7203
640,263070467,7203
641,263165152,7203
642,263165360,7203
643,263165377,7203
644,263165415,7203
645,263165480,7504
646,263166259,7207
647,263166384,7207
648,263166438,7207
649,263166681,7502
650,263166687,7502
651,263166711,7502
652,263166984,7504
653,263167056,7501
654,263167108,7501
655,263167221,7501
656,263167522,7481
657,263167550,7502
658,263167586,7481
659,263167946,7504
660,263167995,7481
661,263168024,7504
662,263168157,7203
663,263168214,7203
664,263168366,7203
665,263168506,7482
666,263168705,8225
667,263168724,8226
668,263168733,8225
669,263168888,7482
670,263168904,7482
671,263168984,8226
672,263169006,8226
673,263169030,8226
674,263169077,8226
675,263169081,8226
676,263169100,8226
677,263169393,8212
678,263169642,8364
679,263170294,8225
680,263170597,8225
681,263170922,8225
682,263170929,8225
683,263171055,8225
684,263171099,8225
685,263171103,8225
686,263171202,8225
687,263171311,8225
688,263171380,8226
689,263171403,8225
690,263171412,8225
691,263171416,8225
692,263171985,7483
693,263172015,8226
694,263172061,8226
695,263172092,8226
696,263172147,8226
697,263172415,8226
698,263172436,8226
699,263172439,8226
700,263172472,8226
701,263172843,8364
702,263173027,8364
703,263173156,8225
704,263173549,8364
705,263174161,8364
706,263174266,8226
707,263174276,8226
708,263174436,8226
709,263174458,8364
710,263174659,8226
711,263174669,8226
712,263174689,8226
713,263174695,8226
714,263174704,8226
715,263174720,8226
716,263252073,7202
717,263252273,7368
718,263253032,7368
719,264177268,7214
720,264177723,7205
721,264177738,7205
722,264177943,7203
723,264178102,7207
724,264178127,7342
725,264178133,7342
726,264180012,7207
727,264180410,9211
728,264180418,9211
729,264180543,7342
730,264180564,7342
731,264180566,7342
732,264180963,9213
733,264181131,9211
734,264181161,9214
735,264181563,9201
736,264181668,9364
737,264183314,9364
738,264183378,11232
739,264183630,9214
740,264183662,9214
741,264184195,9201
742,264184254,11232
743,264184662,9407
744,264403894,7204
745,264404661,7547
746,264404871,7204
747,264405565,8221
748,264405942,8215
749,264405972,8215
750,264406069,8221
751,264406088,8221
752,264406718,8214
753,264407181,8202
754,264407218,8202
755,264407229,8202
756,264407323,8202
757,264407554,8202
758,264407576,8202
759,264407584,8202
760,264407586,8202
761,264407588,8202
762,264407609,8202
763,264407629,8202
764,264411178,9215
765,264411253,9215
766,264411274,9215
767,264411709,9215
768,264412361,9205
769,264412464,9206
770,264413164,8216
771,264413184,8216
772,264413210,8216
773,264413293,8216
774,264413322,8216
775,264413371,8227
776,264413378,8227
777,264413383,8227
778,264413398,8227
779,264413408,8227
780,264413441,8227
781,264413446,8227
782,264413465,8227
783,264413473,8227
784,264413481,8227
785,264413483,8227
786,264413498,8227
787,264413513,9208
788,264413525,9208
789,264413546,8227
790,264414483,9203
791,264414506,9203
792,264414555,9203
793,264414859,9203
794,264414882,9202
795,264414884,9202
796,264414919,9208
797,264414967,9202
798,264415089,9202
799,264415091,9202
800,264415198,9204
801,264415220,9204
802,264415234,9204
803,264415544,10212
804,264415551,10212
805,264415641,10204
806,264415662,10212
807,264416252,10203
808,264416843,10212
809,264416926,10212
810,264461371,10203
811,264461412,10212
812,264461612,10203
813,264461676,10212
814,264461911,10203
815,264462284,10203
816,264462294,10212
817,264462348,10212
818,264802113,15202
819,264807338,20305
820,264812421,15208
821,264812752,15226
822,264812973,15225
823,264812988,15225
824,264812989,15225
825,264813017,15202
826,264813040,15202
827,264813161,15202
828,264813186,15202
829,264813259,15225
830,264813416,15225
831,264813526,15208
832,264813760,15208
833,264813807,15202
834,264813809,15202
835,264813817,15202
836,264813855,15202
837,264813863,13215
838,264813864,15202
839,264813920,15202
840,264814428,10449
841,264815152,10206
842,264816022,10449
843,264816058,10206
844,264816148,10206
845,264816152,10206
846,264816518,19201
847,264817373,19205
848,264817452,19205
849,264817467,19205
850,264817520,19213
851,264817860,19205
852,264817863,19205
853,264817907,19205
854,264818591,19205
855,264818595,19205
856,264818598,19205
857,264818678,19211
858,264818772,10345
859,264838680,7202
860,264879877,9361
861,264879938,9361
862,264879944,9361
863,264879952,9361
864,264879954,9361
865,264879965,9361
866,264880060,9361
867,264880078,9361
868,264880226,9203
869,264880366,9361
870,264880379,9361
871,264880400,9361
872,264880427,9203
873,264880561,9203
874,264880574,9203
875,264880683,9361
876,264885561,9203
877,264885780,9203
878,264885822,9203
879,264885835,9203
880,264886427,9205
881,264886485,9205
882,264886500,9203
883,264886535,9205
884,264886543,9203
885,264886631,9203
886,264886667,9203
887,264886676,9203
888,264886696,9205
889,264886721,9205
890,264886737,9205
891,264886791,9203
892,264886797,9203
893,264886811,9205
894,264887093,9203
895,264887271,9203
896,264887279,9203
897,264887281,9203
898,264887284,9203
899,264887298,9203
900,264887339,9203
901,264888368,9206
902,264888388,11210
903,264888398,11210
904,264888483,9203
905,264889542,11464
906,264889918,9203
907,264889975,9203
908,264890010,9203
909,264890345,10521
910,264890358,10521
911,264890455,10521
912,264890477,9203
913,264890495,9203
914,264890598,10521
915,265830314,19201
916,265833519,19384
917,266085617,13112
918,266085618,13112
919,266085639,13110
920,266538592,11208
921,266538642,11208
922,267599168,13214
923,267599189,13214
924,267599191,13211
925,268446049,11209
926,268580041,11209
927,268959798,15205
928,270010197,8234
929,274931711,11209
930,276648132,11209
931,278281106,13112
932,278466402,11201
933,278466413,11201
934,278466443,11201
935,278466844,11209
936,278466847,11209
937,278466894,11209
938,278466957,11209
939,278467023,11209
940,278928368,13206
941,280218716,11225
942,280497350,14151
943,280961136,11209
944,280961733,11209
945,281417188,13212
946,281473025,14152
947,281479322,11209
948,281917654,11209
949,282218517,11209
950,282218581,11209
951,282863889,11209
952,283343309,13110
953,283343350,11209
954,285351505,13201
955,285352280,13201
956,286271303,7204
957,286295959,11209
958,286696175,12204
959,286840504,13112
960,286840647,13112
961,286932520,13203
962,287657240,13212
963,287843347,12204
964,288665701,11208
965,291936543,11209
966,291936760,11209
967,293957605,13201
968,294703989,11209
969,295556040,13201
970,295721395,13212
971,296798840,12204
972,297147471,11225
973,297491229,12204
974,298189752,13212
975,298193605,13212
976,298328639,11327
977,298328737,11327
978,298329509,13201
979,298329538,11408
980,298329539,11408
981,298329758,11408
982,298329891,10209
983,298330004,11408
984,298330024,11408
985,298330069,11408
986,298330471,10209
987,298330620,11211
988,298330661,11211
989,298330667,11381
990,298330693,11381
991,298330710,11381
992,298330716,11381
993,298330724,11381
994,298330828,11225
995,298330901,13303
996,298330919,11242
997,298330928,11242
998,298331292,11242
999,298331344,11326
1000,298331400,11326
1001,298331447,13207
1002,298331549,11343
1003,298331569,11343
1004,298331570,11343
1005,298331762,11343
1006,298331802,11408
1007,298331833,11408
1008,298331835,11408
1009,298331842,11408
1010,298331890,11326
1011,298331936,11327
1012,298331979,11408
1013,298332035,11327
1014,298332061,11327
1015,298332141,11349
1016,298332236,11343
1017,298332257,11349
1018,298332439,11349
1019,298332465,11349
1020,298332516,11349
1021,298332569,11383
1022,298332586,11383
1023,298332599,11383
1024,298332602,11383
1025,298332610,11383
1026,298332667,13303
1027,300751615,13221
1028,301158832,7204
1029,301159348,7522
1030,301159552,7522
1031,301547418,12204
1032,301547419,12204
1033,304423057,13111
1034,305545011,13308
1035,305545482,13202
1036,305545823,13205
1037,305545862,13218
1038,305546240,13308
1039,305546413,13205
1040,305546604,13205
1041,305546692,13205
1042,305546759,13205
1043,305546836,13205
1044,305546866,13205
1045,307439299,14109
1046,307662130,13110
1047,307662139,13110
1048,307669036,13112
1049,307669114,13112
1050,307944622,11208
1051,308840071,10205
1052,308840074,10205
1053,308841047,9202
1054,308841343,10205
1055,308841470,9202
1056,308841479,9202
1057,308841845,10207
1058,308841910,10207
1059,308842009,13121
1060,308842387,10204
1061,308842512,11232
1062,308842604,11232
1063,308842643,10205
1064,308842729,9202
1065,309405170,11222
1066,309580414,11214
1067,309581454,11214
1068,309871998,13206
1069,310387534,13208
1070,311953304,14109
1071,312096661,15208
1072,312169935,13201
1073,313858678,13215
1074,313858919,13215
1075,315028451,13201
1076,315327902,19204
1077,317539482,11225
1078,318274452,13201
1079,318662651,13112
1080,324299498,14153
1081,325472365,7541
1082,325613146,8217
1083,325624418,8208
1084,332227890,11239
1085,332228336,11242
1086,335658188,10202
1087,335658237,10202
1088,335658564,10210
1089,335658782,10202
1090,335658934,10384
1091,335659074,10210
1092,335659124,10202
1093,335659240,10382
1094,335659254,10382
1095,335659333,10382
1096,335659356,10210
1097,335660602,10203
1098,335660648,10201
1099,335660742,10203
1100,335660794,10201
1101,335660809,10201
1102,335660828,10201
1103,335660835,10201
1104,335660996,10203
1105,335661028,10201
1106,335661281,10203
1107,335661313,10203
1108,335661471,10201
1109,335661482,10201
1110,335661493,10201
1111,335661618,10201
1112,335661949,10201
1113,335661983,10201
1114,335667231,11242
1115,335899586,8217
1116,339081994,13122
1117,344907552,11231
1118,345157625,12231
1119,345568757,12217
1120,346265097,13115
1121,346863771,13115
1122,346864660,13115
1123,348209305,13107
1124,349070002,13112
1125,352753844,13112
1126,353182715,11201
1127,353182725,11201
1128,353240254,13112
1129,355841366,10421
1130,355841376,10421
1131,356310100,13112
1132,356614996,12231
1133,356663682,13115
1134,356664257,13115
1135,356669939,7203
1136,357950301,13112
1137,358452966,14216
1138,358521689,14133
1139,359938297,11242
1140,359938406,11242
1141,360207697,13115
1142,360605135,12231
1143,360621770,13112
1144,360670037,14133
1145,360670133,14133
1146,360670152,14133
1147,361105323,13112
1148,365272530,11225
1149,366497480,12222
1150,366817219,13110
1151,367906155,14135
1152,368242960,11208
1153,369943615,14153
1154,370040068,11233
1155,373099940,14132
1156,381091887,13113
1157,382034761,12207
1158,384359086,13208
1159,387200864,12231
1160,389516332,14101
1161,390307342,13112
1162,391172415,11201
1163,402333396,11201
1164,404093137,11201
1165,405279339,11242
1166,406060925,11201
1167,406061004,11201
1168,410589531,13229
1169,410589545,13229
1170,410589548,13229
1171,410589635,11201
1172,410589938,13115
1173,410590013,13229
1174,410590050,13104
1175,410590128,13213
1176,410590167,11201
1177,410590173,11215
1178,410590335,13120
1179,410590341,13120
1180,410747494,11201
1181,410747495,11201
1182,410751292,11201
1183,411731211,13211
1184,411731314,13211
1185,411731958,13213
1186,412183047,13211
1187,412812412,11201
1188,415693018,15202
1189,416338911,13117
1190,420076703,11201
1191,426784354,11201
1192,426836260,12237
1193,426877939,11201
1194,426888793,11201
1195,427505471,13112
1196,429002560,11215
1197,429718880,13206
1198,429722729,13206
1199,429724225,13206
1200,429767300,13206
1201,429841980,12231
1202,430023982,11201
1203,430030422,11201
1204,430049419,11201
1205,430170063,11242
1206,434197990,11201
1207,440514947,12342
1208,440515734,12342
1209,440588308,11201
1210,440629864,11201
1211,440630603,11201
1212,440630605,11201
1213,440648061,12236
1214,440658273,12349
1215,440763233,11201
1216,440763239,11201
1217,440763249,11201
1218,441938882,12236
1219,442128667,13110
1220,442128691,13110
1221,442128712,13110
1222,442136430,13112
1223,442150062,13112
1224,442621006,13112
1225,443200659,12222
1226,443510292,12224
1227,443623264,12202
1228,444326621,13104
1229,444326649,13104
1230,444770052,10522
1231,445440945,11242
1232,447642073,11242
1233,447814675,12211
1234,447869453,12237
1235,448113922,10421
1236,448724862,11242
1237,448725547,11242
1238,452827578,8208
1239,452827598,8208
1240,452827669,8208
1241,452827751,8208
1242,452828006,8208
1243,452828183,8208
1244,452828318,8208
1245,452828370,8208
1246,452828391,8208
1247,452828437,8208
1248,452828448,8208
1249,452839232,8227
1250,452839261,8227
1251,452840027,8227
1252,452840345,8210
1253,452840949,8211
1254,452841456,8211
1255,452841588,8210
1256,452841626,8210
1257,452841642,8210
1258,452843583,8235
1259,452844986,8211
1260,452845975,8210
1261,452846049,8210
1262,452847155,8211
1263,452848285,8224
1264,452851760,8227
1265,452851830,8227
1266,452851859,8227
1267,453726055,11245
1268,453742804,11201
1269,453742847,11201
1270,457282148,11242
1271,458871763,11349
1272,458871847,11327
1273,461069695,11201
1274,462033407,11242
1275,463191411,11242
1276,464854007,11242
1277,465292346,11242
1278,473209849,13218
1279,474844563,11242
1280,474844703,11242
1281,475856471,13120
1282,475856472,13120
1283,476405030,11214
1284,476500350,10209
1285,476500416,11211
1286,476502177,11218
1287,476505307,11217
1288,476505337,11217
1289,476505363,11217
1290,476505369,11217
1291,479712783,11242
1292,480879840,11242
1293,495989677,19204
1294,503880022,11209
1295,503880407,11209
1296,503881782,11209
1297,503882934,11206
1298,503883160,11206
1299,503883176,11206
1300,503883181,11202
1301,503883186,11202
1302,503883258,11202
1303,503883320,11216
1304,503883473,11206
1305,503883530,11206
1306,503883540,11206
1307,503883546,11206
1308,503883547,11206
1309,503883651,11216
1310,503883874,11218
1311,503883897,11362
1312,503883948,11408
1313,503884254,11202
1314,503884264,11408
1315,503884283,11207
1316,503884382,11408
1317,503884591,11408
1318,503885120,11218
1319,503885132,11207
1320,503885136,11207
1321,503885137,11207
1322,503885155,11363
1323,503885313,11363
1324,503885391,11202
1325,503885557,11202
1326,503885701,11207
1327,503885703,11207
1328,503885907,11218
1329,503886058,11207
1330,503886059,11207
1331,503886111,11408
1332,503886132,11363
1333,503886157,11363
1334,503886173,11363
1335,503886211,11207
1336,503886447,11207
1337,503886458,11207
1338,503886467,11207
1339,503886468,11207
1340,503886539,11207
1341,503886553,11207
1342,503886643,11207
1343,503886664,11207
1344,503889221,11241
1345,503889293,11241
1346,503889663,11326
1347,503889929,11326
1348,503890008,11239
1349,503890521,11326
1350,503890545,11327
1351,519199224,11210
1352,519199272,11232
1353,519199299,11232
1354,519199332,11232
1355,522943302,11232
1356,527903767,13107
1357,528567670,12224
1358,533743966,11232
1359,537087064,11201
1360,537087104,11201
1361,539412753,13303
1362,539945720,11206
1363,539946455,10522
1364,550853496,15202
1365,552892533,11208
1366,552898570,11215
1367,558341952,9211
1368,558876176,8230
1369,562618258,11232
1370,562618272,11232
1371,563783011,11240
1372,563783146,11232
1373,564663491,12207
1374,567864994,13210
1375,568947885,11246
1376,569010233,11341
1377,569011914,11343
1378,569014787,11408
1379,569024914,11207
1380,569090368,12207
1381,574311168,8216
1382,574323689,8216
1383,574350939,8227
1384,576880501,7447
1385,581887871,13104
1386,582462476,11201
1387,597135635,11201
1388,597149365,11201
1389,600668029,15205
1390,600815580,11103
1391,601396270,11201
1392,601464089,11201
1393,607438459,13112
1394,616667542,13119
1395,617040843,13119
1396,617116344,13112
1397,617116349,13112
1398,617118333,13112
1399,617643242,13119
1400,619810364,13119
1401,620534668,13112
1402,622377001,13114
1403,634182617,13114
1404,634209469,13112
1405,634245256,13112
1406,637006227,13112
1407,638337499,13119
1408,646413576,10208
1409,648752395,13212
1410,648956168,14216
1411,649251585,13201
1412,656327081,13117
1413,656327148,13117
1414,656343220,13117
1415,658903027,13210
1416,662886664,13110
1417,666922545,13229
1418,670228317,13119
1419,672723833,13211
1420,674674585,13215
1421,675648509,13119
1422,676038255,19211
1423,676131624,13207
1424,676165943,13202
1425,676165980,13202
1426,676193731,13202
1427,676808196,13117
1428,677371789,13228
1429,678271292,12204
1430,678271358,12204
1431,679185473,13211
1432,679612286,12204
1433,681625954,13119
1434,683086747,13206
1435,683199349,13119
1436,683427897,13211
1437,683435011,13211
1438,683435064,13211
1439,683958931,11217
1440,684244905,13229
1441,686001028,13114
1442,688348157,13213
1443,688348234,13213
1444,691149197,13211
1445,691347964,13211
1446,692877215,13229
1447,697315220,13119
1448,698658413,13213
1449,698658425,13211
1450,698658426,13211
1451,698658427,13211
1452,698658428,13211
1453,699533010,13229
1454,699632576,12216
1455,699737043,11216
1456,699738467,10207
1457,701651856,13229
1458,701666137,13107
1459,701666139,13107
1460,701666140,13107
1461,701666148,13107
1462,701782028,9201
1463,702300418,13107
1464,702339687,9201
1465,702603656,13120
1466,704409258,11214
1467,707121543,13213
1468,707121710,13213
1469,707164751,13212
1470,708440397,13122
1471,714770661,13214
1472,715457666,13116
1473,716636390,11230
1474,716773575,13213
1475,716773720,13213
1476,717334200,12202
1477,718239304,13107
1478,718497430,11101
1479,720458208,13213
1480,720554580,13114
1481,720554699,13104
1482,721139456,13122
1483,721621724,13108
1484,721719101,13108
1485,721719134,13108
1486,721719138,13108
1487,721881011,13122
1488,723225674,13122
1489,724252243,13112
1490,724265219,13112
1491,726948278,13122
1492,727275943,13207
1493,727319833,13211
1494,727319938,13213
1495,730218674,8203
1496,734176264,13229
1497,734176345,13229
1498,734176365,13229
1499,734880105,13229
1500,734896473,13229
1501,735120156,8216
1502,736337006,13213
1503,736392896,13213
1504,736393087,13213
1505,736393175,13213
1506,736482342,8201
1507,737217206,8216
1508,738570355,8216
1509,745526527,8216
1510,746500961,13119
1511,747774487,13114
1512,752178787,13122
1513,752180881,13122
1514,752185632,13122
1515,752185637,13122
1516,752251119,13122
1517,752305579,13115
1518,752518119,8221
1519,753350564,13116
1520,753454476,11218
1521,753740720,11235
1522,754958790,13122
1523,757452408,13123
1524,757471673,13122
1525,763095160,8205
1526,765562770,13213
1527,765562850,13213
1528,766785750,10449
1529,769036090,13107
1530,769282511,8221
1531,769293116,8201
1532,774566317,13114
1533,778083452,13120
1534,786404107,11216
1535,787003596,13114
1536,798894765,13104
1537,800034028,11222
1538,814810440,11216
1539,822944560,8221
1540,822944604,8221
1541,822944618,8221
1542,822944754,8221
1543,822944763,8221
1544,822945076,8221
1545,822945084,8221
1546,822945309,8221
1547,822945332,8221
1548,822945421,8221
1549,822945639,8221
1550,822945731,8221
1551,822945769,8221
1552,822945802,8221
1553,822945833,8221
1554,822946102,8221
1555,822946123,8221
1556,822946202,8221
1557,822946217,8221
1558,822946265,8221
1559,822946300,8221
1560,822946304,8221
1561,822946408,8221
1562,822946478,8221
1563,822946485,8221
1564,822946550,8221
1565,822946613,8221
1566,822946635,8221
1567,822946646,8221
1568,822946732,8221
1569,823225157,13210
1570,823274704,9209
1571,823274782,8227
1572,823274868,9342
1573,823275059,9209
1574,823275407,9343
1575,823275798,9209
1576,823276035,9209
1577,823276673,9209
1578,823276787,9342
1579,823277069,9342
1580,823277192,9342
1581,823277276,9209
1582,823277277,9209
1583,823277291,9344
1584,823277303,9209
1585,823277328,9209
1586,823277328,9209
1587,823277392,9209
1588,823277669,9342
1589,823277687,9342
1590,823834893,11217
1591,823835006,11217
1592,823855665,11206
1593,824005113,8221
1594,840111422,12207
1595,840111517,12207
1596,840111579,12207
1597,852144849,10203
1598,857648406,12211
1599,860789028,7367
1600,860789042,7367
1601,864725280,10202
1602,868603463,11218
1603,868604037,11202
1604,871809928,13214
1605,871810024,13211
1606,872029070,13218
1607,872728198,11208
1608,873245450,11209
1609,873615435,11207
1610,873615515,11207
1611,873868900,11207
1612,873868955,11207
1613,873869165,11207
1614,874480342,11362
1615,875865098,11202
1616,875865125,11218
1617,875865289,11363
1618,875865376,11408
1619,875871256,11216
1620,875871265,11216
1621,876475785,11202
1622,876475918,11202
1623,876475947,11202
1624,876475989,11202
1625,877111025,13207
1626,877111054,13207
1627,877239090,10202
1628,877239503,10202
1629,877822285,10210
1630,877822422,10210
1631,877822482,10382
1632,877822602,10210
1633,877822758,10210
1634,878626962,10210
1635,878627062,10210
1636,878627133,10210
1637,878697588,13207
1638,878829141,13212
1639,878851300,10384
1640,878851559,10384
1641,878851576,10210
1642,896600427,13114
1643,896601413,13114
1644,897461251,13207
1645,904620185,13207
1646,906685899,13206
1647,907499651,13202
1648,911670774,8216
1649,911670807,8216
1650,912045569,13202
1651,921406620,13202
1652,922163435,10201
1653,925017013,10205
1654,925017455,10207
1655,925017612,10207
1656,925017912,10524
1657,925017947,10205
1658,925018151,10524
1659,925018188,10524
1660,925018413,10524
1661,925018427,10205
1662,925019753,10525
1663,925019773,10524
1664,925034241,9204
1665,925034310,9204
1666,925034378,9204
1667,925034558,10207
1668,925034657,9204
1669,925034803,9204
1670,925035100,9204
1671,925035328,9204
1672,925035360,9204
1673,925035363,9204
1674,925035412,9204
1675,925036035,9204
1676,925036325,9204
1677,925040215,10212
1678,925040348,10205
1679,925041039,10205
1680,925041193,10205
1681,925041216,10205
1682,925041229,10205
1683,925041548,10205
1684,925041923,10203
1685,926445097,13207
1686,926799425,13229
1687,936410019,12217
1688,936410023,12217
1689,949700043,13119
1690,951284450,8341
1691,953346717,8226
1692,953346874,8226
1693,955789434,8364
1694,955789869,8364
1695,956051393,14131
1696,957961731,11442
1697,970569732,11206
1698,971357190,11362
1699,973788594,11206
1700,976677106,13222
1701,977303246,13228
1702,981064697,8222
1703,988565713,11201
1704,988565811,11201
1705,994753987,13115
1706,1006288386,13202
1707,1010541017,11201
1708,1016016825,11201
1709,1018487577,11442
1710,1018487697,11442
1711,1021773334,11201
1712,1021773833,11201
1713,1022767868,11201
1714,1025073797,9386
1715,1025687096,9214
1716,1025816954,11201
1717,1026629275,9214
1718,1027620033,11201
1719,1028003152,11201
1720,1028049316,9214
1721,1029640534,11241
1722,1030633606,13207
1723,1035313633,13112
1724,1042101564,11201
1725,1047200765,11442
1726,1053711417,10202
1727,1056686799,13112
1728,1064234698,8226
1729,1064341915,8227
1730,1067052426,13119
1731,1068058081,9209
1732,1069807330,12224
1733,1071260173,9209
1734,1071358811,8207
1735,1073105186,8205
1736,1077780878,13115
1737,1078757153,13120
1738,1078757192,13120
1739,1079689311,12204
