,id,pre_code
4370,3231001825,10
4371,3231001832,10
4372,3232912165,10
4373,3235724361,10
4374,3240104268,15
4375,3241944530,15
4376,3268332361,12
4377,3276703427,12
4378,3276851380,13
4379,3278446061,8
4380,3283538729,8
4381,3286028384,8
4382,3294353400,8
4383,3298595819,12
4384,3298595821,12
4385,3298595824,12
4386,3298595829,12
4387,3298595861,12
4388,3299583595,10
4389,3300039078,10
4390,3300212263,10
4391,3303692734,13
4392,3303704257,13
4393,3303710132,13
4394,3303710133,13
4395,3305325227,13
4396,3305331323,13
4397,3308391716,19
4398,3308391720,19
4399,3311538881,10
4400,3332054159,8
4401,3355569864,10
4402,3368094777,14
4403,3368117434,14
4404,3374401861,13
4405,3376204520,11
4406,3394444615,12
4407,3394444617,12
4408,3398023353,12
4409,3408952507,11
4410,3412641827,11
4411,3416345313,10
4412,3428307547,11
4413,3428307562,11
4414,3433148455,10
4415,3436313821,7
4416,3439271015,7
4417,3450047948,10
4418,3461357627,10
4419,3461512858,10
4420,3461512859,10
4421,3461512870,10
4422,3465114576,10
4423,3471887434,10
4424,3471887440,10
4425,3471887441,10
4426,3491355357,13
4427,3491435982,13
4428,3492628937,13
4429,3501107681,11
4430,3505733598,10
4431,3505733605,10
4432,3506819038,11
4433,3534088580,8
4434,3535151248,13
4435,3557709426,10
4436,3558010165,11
4437,3558010374,11
4438,3558010580,11
4439,3558011101,11
4440,3558011304,11
4441,3565153643,12
4442,3583957928,11
4443,3603607989,12
4444,3603608043,12
4445,3603795111,12
4446,3603795160,12
4447,3605055994,12
4448,3605177409,12
4449,3606442726,12
4450,3606442777,12
4451,3606536830,12
4452,3611573038,11
4453,3620837231,7
4454,3623005298,7
4455,3624646089,13
4456,3624647514,13
4457,3624647557,13
4458,3624647716,13
4459,3624647806,13
4460,3624647968,13
4461,3625203047,11
4462,3625336046,11
4463,3639864468,20
4464,3639870811,15
4465,3639870874,15
4466,3640756514,15
4467,3640867587,15
4468,3641597078,15
4469,3641647130,15
4470,3641664446,15
4471,3641664458,15
4472,3641666633,15
4473,3641670931,15
4474,3641706619,15
4475,3641706718,15
4476,3641711214,15
4477,3641762949,15
4478,3641763222,15
4479,3643459098,15
4480,3644266715,15
4481,3644380593,15
4482,3644380662,15
4483,3644651218,15
4484,3645147321,15
4485,3645147735,15
4486,3645151192,15
4487,3645158979,15
4488,3646710332,15
4489,3646711308,15
4490,3646723397,15
4491,3654389866,12
4492,3671170500,20
4493,3671195260,20
4494,3677425356,12
4495,3677425445,12
4496,3692259327,13
4497,3703999230,11
4498,3710228489,14
4499,3713847500,11
4500,3723409560,11
4501,3723409580,11
4502,3723409607,11
4503,3727889783,12
4504,3727889785,12
4505,3727889787,12
4506,3727889789,12
4507,3727899440,12
4508,3727899456,12
4509,3727899462,12
4510,3727899465,12
4511,3727904195,12
4512,3727904203,12
4513,3727908763,12
4514,3727908778,12
4515,3731224720,13
4516,3738587602,8
4517,3738642002,8
4518,3739068466,8
4519,3740780848,8
4520,3744681982,12
4521,3745754343,8
4522,3746011872,8
4523,3746011924,8
4524,3746011970,8
4525,3746012022,8
4526,3746541392,8
4527,3746541418,8
4528,3746541421,8
4529,3747375387,8
4530,3748438825,12
4531,3752377434,8
4532,3752529117,8
4533,3754077141,12
4534,3755328909,11
4535,3755328914,11
4536,3755328916,11
4537,3755329341,11
4538,3765415489,7
4539,3766348616,7
4540,3769103726,11
4541,3769103730,11
4542,3769124064,11
4543,3769350677,7
4544,3769640966,7
4545,3771324028,11
4546,3771324032,11
4547,3773292160,11
4548,3773308326,10
4549,3774310398,9
4550,3775090558,9
4551,3775480688,9
4552,3781933683,11
4553,3789018089,11
4554,3803211932,10
4555,3803211938,10
4556,3803213460,10
4557,3809912732,10
4558,3811090269,9
4559,3816140798,11
4560,3817386186,8
4561,3830576495,8
4562,3833655635,8
4563,3835424981,13
4564,3837713270,12
4565,3837763657,12
4566,3846748478,12
4567,3860557259,11
4568,3860590358,8
4569,3866434360,13
4570,3872999369,11
4571,3872999449,11
4572,3874075141,11
4573,3874264582,11
4574,3875166721,7
4575,3877648698,8
4576,3889885123,12
4577,3895227984,10
4578,3898441063,9
4579,3899404802,8
4580,3899404861,8
4581,3900788536,8
4582,3901341855,9
4583,3905103285,14
4584,3906083253,11
4585,3906083255,11
4586,3906083257,11
4587,3906513677,12
4588,3907606454,7
4589,3907606760,7
4590,3907607322,7
4591,3907607380,7
4592,3908968559,11
4593,3908968690,11
4594,3909238857,12
4595,3910183690,13
4596,3912358164,9
4597,3912358190,9
4598,3914881270,11
4599,3914881271,11
4600,3916094133,7
4601,3918765787,8
4602,3918765789,8
4603,3919708707,10
4604,3919720197,10
4605,3919857405,11
4606,3919910594,10
4607,3919938292,11
4608,3927456952,8
4609,3935623571,13
4610,3935623771,13
4611,3935837478,13
4612,3935837480,13
4613,3964383949,13
4614,3964385961,13
4615,3993074361,9
4616,3995683480,13
4617,3998303975,12
4618,3998588874,12
4619,4000243998,12
4620,4001734657,12
4621,4001761891,12
4622,4002992881,12
4623,4002994179,12
4624,4005029997,13
4625,4005097269,12
4626,4005097300,12
4627,4005097365,12
4628,4005097679,12
4629,4005097747,12
4630,4005172842,12
4631,4005762443,12
4632,4010449510,12
4633,4017481455,10
4634,4022952493,13
4635,4023297945,13
4636,4023298011,13
4637,4023298042,13
4638,4023707689,14
4639,4023707731,14
4640,4023715353,12
4641,4025043656,13
4642,4025120211,13
4643,4026976944,13
4644,4026976976,13
4645,4026977023,13
4646,4029730694,8
4647,4032122619,13
4648,4032122622,13
4649,4032122650,13
4650,4032122667,13
4651,4032126098,13
4652,4032271193,13
4653,4033393165,12
4654,4033393166,12
4655,4033393167,12
4656,4033393168,12
4657,4033393171,12
4658,4033393172,12
4659,4038521396,12
4660,4039488341,11
4661,4039809676,11
4662,4041711894,11
4663,4041823724,13
4664,4042042230,12
4665,4042042232,12
4666,4042042260,12
4667,4042543911,15
4668,4042967005,12
4669,4042967012,12
4670,4042967083,12
4671,4042967188,12
4672,4043276058,12
4673,4047041820,8
4674,4053013357,9
4675,4053013436,9
4676,4055824477,7
4677,4055829812,11
4678,4055842828,9
4679,4055842940,9
4680,4055842950,9
4681,4055843106,9
4682,4057752246,9
4683,4057752784,9
4684,4057829125,9
4685,4057829682,9
4686,4066108321,11
4687,4068930915,10
4688,4068930982,10
4689,4068930989,10
4690,4082262187,13
4691,4089486957,11
4692,4100050501,7
4693,4121181518,12
4694,4141456150,20
4695,4143910203,9
4696,4147303482,12
4697,4152023402,7
4698,4152023624,7
4699,4166940289,8
4700,4181323321,8
4701,4181324472,8
4702,4182128820,8
4703,4185526226,20
4704,4186491778,12
4705,4191990790,12
4706,4204303809,11
4707,4226587014,10
4708,4226587036,10
4709,4239203643,10
4710,4239203970,10
4711,4239204481,10
4712,4239204606,10
4713,4250391012,9
4714,4264683419,8
4715,4268072111,12
4716,4271509001,9
4717,4278122585,8
4718,4278122604,8
4719,4279779028,8
4720,4292642161,9
4721,4296546275,12
4722,4317328240,12
4723,4317328920,12
4724,4323272458,9
4725,4330456853,12
4726,4331059653,12
4727,4331059666,12
4728,4331088711,12
4729,4339788218,8
4730,4340101315,8
4731,4345603564,9
4732,4345603572,9
4733,4345604089,9
4734,4345616189,11
4735,4350414995,7
4736,4350414996,7
4737,4350553328,7
4738,4350557591,7
4739,4352365579,8
4740,4360075201,8
4741,4360742255,10
4742,4360742256,10
4743,4360882745,8
4744,4361360551,10
4745,4361445844,10
4746,4362293318,7
4747,4363722168,8
4748,4363722487,8
4749,4367183463,8
4750,4367417571,8
4751,4367417594,8
4752,4367417666,8
4753,4373635853,7
4754,4383039637,8
4755,4383039650,8
4756,4385376857,11
4757,4389187859,7
4758,4391531925,11
4759,4391610922,11
4760,4400751339,11
4761,4401261613,10
4762,4401261622,10
4763,4401261623,10
4764,4401261633,10
4765,4401262610,10
4766,4401262832,10
4767,4401262875,10
4768,4408146823,19
4769,4408698464,19
4770,4409667172,19
4771,4410579781,19
4772,4412294005,19
4773,4412460444,19
4774,4412538988,19
4775,4413317087,7
4776,4413317088,7
4777,4413317289,7
4778,4424671165,12
4779,4424870484,7
4780,4424870485,7
4781,4427225544,9
4782,4434029391,11
4783,4437722509,12
4784,4437722513,12
4785,4437722516,12
4786,4437722518,12
4787,4439142056,8
4788,4440535895,13
4789,4446879984,11
4790,4446879985,11
4791,4447071346,11
4792,4447094527,7
4793,4466806531,13
4794,4483761356,9
4795,4497749027,9
4796,4497749044,9
4797,4511770738,12
4798,4512063058,13
4799,4541511027,12
4800,4541511037,12
4801,4550836376,11
4802,4553166123,11
4803,4556660503,11
4804,4556998364,13
4805,4557422916,12
4806,4557422919,12
4807,4565032115,7
4808,4566872490,10
4809,4566872491,10
4810,4566897792,10
4811,4593766455,9
4812,4605286499,10
4813,4608986764,8
4814,4622811931,13
4815,4622811983,13
4816,4641073899,9
4817,4679811097,8
4818,4686633480,11
4819,4740998058,9
4820,4741878993,12
4821,4751947444,13
4822,4753256324,12
4823,4754237326,12
4824,4757855736,11
4825,4758921136,11
4826,4759411571,11
4827,4759583321,11
4828,4763334782,11
4829,4763334791,11
4830,4763762100,11
4831,4770845827,9
4832,4772061778,11
4833,4776995935,11
4834,4782030077,11
4835,4787668710,11
4836,4787748930,11
4837,4788672794,11
4838,4789245397,11
4839,4790866586,11
4840,4791117167,10
4841,4793205617,11
4842,4796058711,10
4843,4805257546,11
4844,4805257569,11
4845,4805257582,11
4846,4805311618,11
4847,4812438677,11
4848,4812438687,11
4849,4812701192,11
4850,4812701194,11
4851,4812701198,11
4852,4812744936,11
4853,4819021801,11
4854,4819248109,11
4855,4821555156,11
4856,4827135621,11
4857,4827988909,7
4858,4828090593,14
4859,4828107746,11
4860,4828154067,11
4861,4834296552,13
4862,4836625585,8
4863,4855586883,12
4864,4855586902,12
4865,4855586930,12
4866,4855586974,12
4867,4855586980,12
4868,4855591843,12
4869,4859179099,13
4870,4859785576,11
4871,4859890217,11
4872,4860125672,11
4873,4860125674,11
4874,4860283393,11
4875,4861932263,11
4876,4862736822,7
4877,4870481356,11
4878,4870745511,11
4879,4870756429,11
4880,4870756433,11
4881,4870756452,11
4882,4870756468,11
4883,4871037736,11
4884,4874994383,11
4885,4874994384,11
4886,4874994385,11
4887,4875000688,11
4888,4875000689,11
4889,4875000691,11
4890,4875000696,11
4891,4875000698,11
4892,4875000699,11
4893,4876866842,11
4894,4876866843,11
4895,4876866851,11
4896,4876866852,11
4897,4876866853,11
4898,4879558962,12
4899,4880268010,10
4900,4882634816,11
4901,4902064277,11
4902,4902102598,11
4903,4902956231,11
4904,4902956237,11
4905,4902956262,11
4906,4902956263,11
4907,4907803255,11
4908,4907870613,11
4909,4907898386,11
4910,4907898388,11
4911,4911700445,11
4912,4911865358,11
4913,4911865360,11
4914,4911865363,11
4915,4911865365,11
4916,4911865367,11
4917,4913962825,11
4918,4913962835,11
4919,4922471763,11
4920,4925283249,11
4921,4925762423,11
4922,4926139541,11
4923,4926139543,11
4924,4926821253,8
4925,4927041081,11
4926,4928259558,11
4927,4930308955,11
4928,4931669190,11
4929,4931669192,11
4930,4931669195,11
4931,4931669197,11
4932,4931669199,11
4933,4931672116,11
4934,4935162568,13
4935,4936362930,10
4936,4939253917,10
4937,4939763172,10
4938,4960905478,9
4939,4968130232,11
4940,4971658902,9
4941,4972253500,9
4942,4972253530,9
4943,4978428583,13
4944,4996248299,9
4945,5019617529,19
4946,5025869559,15
4947,5060168702,8
4948,5060168711,8
4949,5060168720,8
4950,5061828576,8
4951,5061872156,8
4952,5078550627,13
4953,5151024456,10
4954,5183130435,10
4955,5207682117,14
4956,5217887293,11
4957,5220737442,11
4958,5226054735,11
4959,5226054737,11
4960,5237647706,7
4961,5237647707,7
4962,5237647710,7
4963,5259180524,19
4964,5259247864,19
4965,5260195984,19
4966,5268222923,11
4967,5269985555,8
4968,5272981334,8
4969,5281297254,11
4970,5297082073,10
4971,5302767898,9
4972,5315901582,11
4973,5323974887,11
4974,5323974899,11
4975,5325080514,9
4976,5326764195,8
4977,5330635251,12
4978,5330635281,12
4979,5330650575,12
4980,5333191420,12
4981,5344040076,11
4982,5352309305,12
4983,5354487153,9
4984,5354545616,11
4985,5354546758,11
4986,5358035337,11
4987,5358179588,11
4988,5358794634,11
4989,5366150418,9
4990,5366150419,9
4991,5371948427,9
4992,5371948630,9
4993,5401211763,13
4994,5408106597,11
4995,5408106599,11
4996,5408106658,11
4997,5408106663,11
4998,5408106669,11
4999,5408106672,11
5000,5408106673,11
5001,5408106677,11
5002,5408106711,11
5003,5410986899,12
5004,5415866547,13
5005,5426422190,12
5006,5443096355,12
5007,5443096357,12
5008,5458381487,11
5009,5458381488,11
5010,5464735089,13
5011,5468946165,14
5012,5476952834,11
5013,5485107967,10
5014,5502479117,10
5015,5519729449,12
5016,5519729450,12
5017,5519729451,12
5018,5521794625,13
5019,5521794633,13
5020,5574111693,15
5021,5574111695,15
5022,5574111699,15
5023,5574488693,15
5024,5574488935,15
5025,5586958200,9
5026,5586958201,9
5027,5586958202,9
5028,5586958203,9
5029,5587060458,9
5030,5587062056,9
5031,5587668881,11
5032,5588327492,8
5033,5588327494,8
5034,5588327496,8
5035,5588327498,8
5036,5588327500,8
5037,5588327501,8
5038,5594469481,13
5039,5594469481,13
5040,5595340069,12
5041,5595591599,12
5042,5597495832,12
5043,5597495865,12
5044,5598701559,10
5045,5599808404,12
5046,5604726678,8
5047,5609791294,8
5048,5613362787,8
5049,5614655801,8
5050,5614956861,7
5051,5615095651,7
5052,5615160044,7
5053,5615160076,7
5054,5630139361,11
5055,5636453863,12
5056,5637442065,7
5057,5637442082,7
5058,5645747398,12
5059,5645883249,8
5060,5650664939,12
5061,5650669574,12
5062,5653967859,8
5063,5653967869,8
5064,5653967871,8
5065,5653967878,8
5066,5653967880,8
5067,5653967886,8
5068,5653967897,8
5069,5654079961,8
5070,5654079963,8
5071,5654211149,8
5072,5654211185,8
5073,5654211201,8
5074,5654211210,8
5075,5654211212,8
5076,5654211214,8
5077,5654211227,8
5078,5654211229,8
5079,5657577822,8
5080,5657577842,8
5081,5657577878,8
5082,5657777939,8
5083,5657927778,8
5084,5657927780,8
5085,5658792626,8
5086,5658792629,8
5087,5658792630,8
5088,5659757932,8
5089,5659757952,8
5090,5659797225,8
5091,5659797238,8
5092,5660661809,8
5093,5660661811,8
5094,5660663137,8
5095,5660663149,8
5096,5660663156,8
5097,5663950833,7
5098,5664269736,8
5099,5664269745,8
5100,5667110665,8
5101,5667110713,8
5102,5669561161,8
5103,5669561175,8
5104,5670288964,7
5105,5670290280,7
5106,5670324184,7
5107,5670325128,7
5108,5670388572,7
5109,5670388577,7
5110,5670388609,7
5111,5672601000,7
5112,5672601287,7
5113,5672875794,7
5114,5672875810,7
5115,5672875816,7
5116,5672875818,7
5117,5672875820,7
5118,5672876565,7
5119,5676649211,7
5120,5676649217,7
5121,5676649219,7
5122,5676651133,7
5123,5676651139,7
5124,5676651220,7
5125,5676680235,7
5126,5676680265,7
5127,5680815424,7
5128,5680815434,7
5129,5680856780,7
5130,5680882928,7
5131,5687092819,11
5132,5688144262,8
5133,5690791082,8
5134,5690791084,8
5135,5695895648,15
5136,5699247760,7
5137,5709857697,11
5138,5715187124,10
5139,5716097031,10
5140,5718718460,10
5141,5724722462,12
5142,5724741364,12
5143,5724771126,12
5144,5745442035,10
5145,5746157367,10
5146,5746242576,8
5147,5746342752,8
5148,5746342759,8
5149,5747288378,8
5150,5747288396,8
5151,5747288413,8
5152,5755927605,11
5153,5776775817,7
5154,5776775887,7
5155,5793011713,9
5156,5794721652,12
5157,5795683172,12
5158,5795762413,12
5159,5808304930,7
5160,5809763021,8
5161,5810308545,11
5162,5810572312,8
5163,5810572330,8
5164,5822064316,11
5165,5824612414,7
5166,5824659322,7
5167,5825603074,9
5168,5825647752,7
5169,5825647964,7
5170,5825647998,7
5171,5826747511,9
5172,5826865521,9
5173,5826865523,9
5174,5826865526,9
5175,5827279817,9
5176,5827279819,9
5177,5827279821,9
5178,5827279824,9
5179,5827279848,9
5180,5827280286,9
5181,5827280289,9
5182,5827280305,9
5183,5827280307,9
5184,5827280311,9
5185,5832832671,9
5186,5832832675,9
5187,5832832684,9
5188,5832838686,9
5189,5832838690,9
5190,5832838698,9
5191,5832838713,9
5192,5868567242,12
5193,5873573697,11
5194,5875571144,10
5195,5900769457,7
5196,5915844819,7
5197,5915844823,7
5198,5915844827,7
5199,5919918578,15
5200,5952856334,8
5201,5952856335,8
5202,5960228944,13
5203,5978165180,12
5204,5981565962,11
5205,5984338095,9
5206,5986751323,8
5207,5995341389,12
5208,5996274234,19
5209,6000924232,19
5210,6002079055,19
5211,6002733665,12
5212,6002844193,13
5213,6002844250,13
5214,6003230125,13
5215,6011569970,11
5216,6020023057,8
5217,6021712565,12
5218,6036728129,13
5219,6052216281,8
5220,6072293424,10
5221,6072293438,10
5222,6072293531,10
5223,6076364394,11
5224,6101410905,9
5225,6101410924,9
5226,6101410925,9
5227,6101775667,7
5228,6110391262,14
5229,6113661726,13
5230,6115069810,10
5231,6161072694,8
5232,6168951786,11
5233,6189694254,11
5234,6197552785,11
5235,6197552786,11
5236,6205310332,11
5237,6209768460,10
5238,6209768461,10
5239,6212676102,10
5240,6212676116,10
5241,6243402967,13
5242,6253660536,10
5243,6278565343,9
5244,6294861143,11
5245,6325181992,13
5246,6328949667,7
5247,6332615170,7
5248,6335445019,11
5249,6335445026,11
5250,6342645040,7
5251,6344097878,13
5252,6346364943,13
5253,6353693666,7
5254,6353760425,7
5255,6353760455,7
5256,6353760457,7
5257,6353760465,7
5258,6353862920,7
5259,6354644211,7
5260,6355890606,12
5261,6380034229,11
5262,6382405054,11
5263,6384737417,11
5264,6385407034,7
5265,6393695635,12
5266,6398433919,12
5267,6408219735,10
5268,6408219736,10
5269,6417646299,12
5270,6420429494,7
5271,6422619188,11
5272,6422619192,11
5273,6423442509,13
5274,6433987239,12
5275,6501692092,13
5276,6508879920,10
5277,6520681131,10
5278,6520681147,10
5279,6520681148,10
5280,6520681149,10
5281,6520690908,10
5282,6553169022,11
5283,6554521404,12
5284,6568661884,11
5285,6571461522,10
5286,6587855280,13
5287,6587961993,12
5288,6587961999,12
5289,6591684481,12
5290,6598867615,11
5291,6598867617,11
5292,6598867619,11
5293,6598962157,11
5294,6634653995,13
5295,6644691525,12
5296,6741837106,9
5297,6765498762,15
5298,6779271863,11
5299,6780439979,12
5300,6780439980,12
5301,6780439981,12
5302,6780676732,7
5303,6793781324,12
5304,6830060938,20
5305,6847057975,11
5306,6897809462,12
5307,6897821316,12
5308,6899879185,11
5309,6899879186,11
5310,6899879194,11
5311,6904292546,10
5312,6905092414,12
5313,6910774054,12
5314,6912819914,11
5315,6919298457,12
5316,6925822209,12
5317,6931243787,8
5318,6938823898,10
5319,6938824018,10
5320,6938824020,10
5321,6938824021,10
5322,6961545691,8
5323,6964795621,13
5324,7005943777,9
5325,7006042620,11
5326,7006042677,11
5327,7028251259,13
5328,7033717434,11
5329,7040577197,7
5330,7041347019,12
5331,7053724067,12
5332,7100873098,9
5333,7107770545,11
5334,7157704089,10
5335,7170805934,10
5336,7173587484,7
5337,7179125356,11
5338,7180181131,11
5339,7188300621,11
5340,7195157986,11
5341,7206450548,11
5342,7207512435,8
5343,7207512436,8
5344,7214754098,11
5345,7227605437,11
5346,7261056267,11
5347,7267450796,12
5348,7269665050,11
5349,7270976670,11
5350,7270976675,11
5351,7276147246,11
5352,7276322998,11
5353,7276729727,13
5354,7290889548,11
5355,7290889745,11
5356,7290889832,11
5357,7290889834,11
5358,7296336521,10
5359,7296783766,11
5360,7301534297,11
5361,7304952605,11
5362,7308309166,7
5363,7311388729,11
5364,7312317386,11
5365,7322796106,10
5366,7333638477,11
5367,7334080452,11
5368,7342560196,10
5369,7343172482,10
5370,7343298080,10
5371,7360541822,11
5372,7370436519,10
5373,7370512993,10
5374,7416153524,12
5375,7470106341,12
5376,7481853614,11
5377,7515012806,13
5378,7525780141,8
5379,7525878667,13
5380,7550647182,8
5381,7601827528,11
5382,7644822994,12
5383,7644822996,12
5384,7658442320,7
5385,7658505506,7
5386,7669697556,15
5387,7669697563,15
5388,7669701193,15
5389,7669701195,15
5390,7669701198,15
5391,7669701206,15
5392,7669701207,15
5393,7669701209,15
5394,7669701210,15
5395,7669701212,15
5396,7669701213,15
5397,7669701214,15
5398,7669701215,15
5399,7669701219,15
5400,7669701221,15
5401,7669701222,15
5402,7669701223,15
5403,7669701249,15
5404,7669701250,15
5405,7669701267,15
5406,7669701298,15
5407,7669701318,15
5408,7669701319,15
5409,7669701320,15
5410,7669701402,15
5411,7669701446,15
5412,7669701448,15
5413,7669701449,15
5414,7669701450,15
5415,7669701451,15
5416,7669701452,15
5417,7676680787,10
5418,7683262932,7
5419,7711797401,7
5420,7729925225,14
5421,7729925226,14
5422,7729925227,14
5423,7729925245,14
5424,7729930355,14
5425,7729930356,14
5426,7729930357,14
5427,7729930358,14
5428,7729930359,14
5429,7729930374,14
5430,7729930375,14
5431,7729930377,14
5432,7729930378,14
5433,7729930379,14
5434,7777551720,15
5435,7777551730,15
5436,7787915998,11
5437,7922284335,19
5438,7922500141,19
5439,7922500144,19
5440,7956865997,15
5441,7959442275,11
5442,7965035717,11
5443,7965035718,11
5444,7965035720,11
5445,7965035721,11
5446,7965112935,11
5447,7984219852,7
5448,7984219856,7
5449,8032276868,7
5450,8039084947,13
5451,8039998415,13
5452,8057342212,9
5453,8057386202,9
5454,8090411034,11
5455,8195422923,10
5456,8207357564,11
5457,8207357577,11
5458,8207357585,11
5459,8239433295,15
5460,8250965683,8
5461,8267025707,15
5462,8296693193,11
5463,8306163820,13
5464,8323149252,9
5465,8378459932,12
5466,8395188826,13
5467,8395188827,13
5468,8432211687,11
5469,8496737256,14
5470,8507659925,12
5471,8512234197,12
5472,8556767717,10
5473,8566888221,11
5474,8589423942,7
5475,8589642055,10
5476,8589763083,10
5477,8591920436,11
5478,8598699170,11
5479,8598699181,11
5480,8606458648,12
5481,8606458740,12
5482,8606458924,12
5483,8613878661,10
5484,8614958164,10
5485,8615011878,10
5486,8616372229,10
5487,8624521481,12
5488,8636208559,11
5489,8636208565,11
5490,8636208605,11
5491,8636208608,11
5492,8636208612,11
5493,8636218822,11
5494,8636218923,11
5495,8636218936,11
5496,8637882736,11
5497,8637882745,11
5498,8637882763,11
5499,8637882773,11
5500,8639611310,11
5501,8640845947,11
5502,8641793898,11
5503,8641793900,11
5504,8641794426,11
5505,8641794428,11
5506,8641794429,11
5507,8641794448,11
5508,8686336076,11
5509,8686336077,11
5510,8829648474,9
5511,8832012603,9
5512,8848196871,11
5513,8848500026,9
5514,8915879008,10
5515,8932326848,14
5516,8945596798,8
5517,8947583408,13
5518,9007478968,10
5519,9007667493,11
5520,9014013588,10
5521,9014013675,10
5522,9029261777,9
5523,9045274245,20
5524,9051288040,15
5525,9052683299,15
5526,9104777538,10
5527,9120365594,9
5528,9120409092,9
5529,9131420087,12
5530,9131420103,12
5531,9131420104,12
5532,9140979612,9
5533,9141029118,9
5534,9150750385,9
5535,9181862458,13
5536,9189975068,10
5537,9221877174,19
5538,9237916217,9
5539,9269446269,10
5540,9283251463,10
5541,9284970201,9
5542,9292442969,12
5543,9310179206,10
5544,9310221232,10
5545,9310321616,10
5546,9312320541,10
5547,9313389699,15
5548,9350492636,13
5549,9358952684,13
5550,9364635794,11
5551,9384764432,12
5552,9384764476,12
5553,9384901787,12
5554,9384946439,12
5555,9384946465,12
5556,9385106970,12
5557,9385262812,12
5558,9386950791,12
5559,9387248176,12
5560,9387248785,12
5561,9387248895,12
5562,9387249020,12
5563,9387880155,12
5564,9388157244,12
5565,9395903583,12
5566,9396127384,12
5567,9403963341,12
5568,9404727655,12
5569,9406335116,12
5570,9411038770,11
5571,9411581137,11
5572,9411581175,11
5573,9414101815,11
5574,9422204183,10
5575,9443571546,11
5576,9443571548,11
5577,9443571550,11
5578,9457895951,13
5579,9458322514,12
5580,9465693712,11
5581,9471340843,10
5582,9511150671,13
5583,9557631540,7
5584,9557633188,7
5585,9557633189,7
5586,9579004247,14
5587,9579004270,14
5588,9631735868,13
5589,9631735911,13
5590,9633608293,9
5591,9633657777,9
5592,9722018381,11
5593,9731812668,9
5594,9760851684,13
5595,9845899984,13
5596,9889217115,19
5597,9904542790,11
5598,9905378437,9
5599,9905474687,9
5600,9910831680,13
5601,9969119706,12
5602,9969410952,13
5603,9971615359,12
5604,9974575394,11
5605,9981526488,9
5606,10000006911,11
5607,10000010626,11
5608,10009449139,11
5609,10072763471,7
5610,10072763477,7
5611,10072763484,7
5612,10072763641,7
5613,10072763705,7
5614,10072763782,7
5615,10072763783,7
5616,10072763784,7
5617,10072763785,7
5618,10072763787,7
5619,10072763788,7
5620,10072763815,7
5621,10072763816,7
5622,10072763817,7
5623,10076557597,7
5624,10086940906,7
5625,10106113988,11
5626,10126529680,15
5627,10142889560,9
5628,10155750809,7
5629,10179175899,7
5630,10229661256,7
5631,10229696969,7
5632,10229697008,7
5633,10236227287,11
5634,10242856579,13
5635,10252474125,9
5636,10298074673,12
5637,10298074675,12
5638,10298074686,12
5639,10310412410,9
5640,10310412445,9
5641,10572676281,8
5642,10596129034,11
5643,10596134135,11
5644,10596211472,11
5645,10596369757,13
5646,10660310550,15
5647,10784474024,11
5648,10784474032,11
5649,10784474034,11
5650,10784474036,11
5651,10804991858,9
5652,10804991867,9
5653,10816200897,10
5654,10836374732,11
5655,10875820619,13
5656,10879341583,13
5657,10915659648,11
5658,10951166930,7
5659,10956404397,7
5660,10969259279,11
5661,11005654326,13
5662,11044279009,11
5663,11090519445,8
5664,11092653992,11
5665,11122111260,8
5666,11139619029,11
5667,11178159751,11
5668,11178159776,11
5669,11196007823,9
5670,11199185989,8
5671,11219133766,19
5672,11219133783,19
5673,11225116573,9
5674,11225116964,9
5675,11232726524,11
5676,11245184661,12
5677,11245192050,12
5678,11245192247,12
5679,11245296577,13
5680,11254960731,10
5681,11271786431,8
5682,11308788977,13
5683,11425539046,8
5684,11427798539,8
5685,11427847547,8
5686,11478913312,8
5687,11481490135,8
5688,11595426636,9
5689,11602934106,15
5690,11616158260,13
5691,11697372309,11
5692,11728382812,8
5693,11728383078,8
5694,11728383109,8
5695,11740864576,7
5696,11752327416,9
5697,11766399931,15
5698,11768787939,15
5699,11768813793,15
5700,11768813795,15
5701,11774437535,9
5702,11787312363,11
5703,11787312364,11
5704,11787312366,11
5705,11787659736,9
5706,11795648510,19
5707,11816034786,7
5708,11816034847,7
5709,11816090367,11
5710,11816291570,7
5711,11816356057,7
5712,11816395469,7
5713,11816395509,7
5714,11821206134,10
5715,11823146912,11
5716,11823146923,11
5717,11838823638,13
5718,11838823641,13
5719,11846923739,8
5720,11857033437,13
5721,11880654610,10
5722,11889461047,12
5723,11889461078,12
5724,11889461337,12
5725,11889461354,12
5726,11889461365,12
5727,11897789850,12
5728,11927781742,11
5729,11927781743,11
5730,11927781744,11
5731,11936477542,11
5732,11936542695,11
5733,11941075364,13
5734,11941181790,11
5735,11941181792,11
5736,11941181797,11
5737,11943758692,11
5738,11947310744,11
5739,12002014549,8
5740,12002014552,8
5741,12007644751,11
5742,12007644775,11
5743,12007644787,11
5744,12009258365,11
5745,12035874252,12
5746,12057583608,11
5747,12057583663,11
5748,12057583687,11
5749,12066336567,12
5750,12066336569,12
5751,12066336571,12
5752,12066336576,12
5753,12066336579,12
5754,12073574419,8
5755,12078441219,12
5756,12153920688,11
5757,12157946905,7
5758,12189531059,11
5759,12190252656,13
5760,12198644399,7
5761,12214035273,11
5762,12214035284,11
5763,12218867613,11
5764,12234500151,12
5765,12247722226,15
5766,12247825181,7
5767,12247899228,15
5768,12254997650,15
